time,v(vin),v(vout)
0.0006091874999999998,-3.1674108132371743,-0.000000000010000000000984488
0.0006121874999999998,-3.2397687187737754,-0.000000000010000000000816669
0.0006151874999999997,-3.310975549911136,-0.000000000010000000000644407
0.0006181874999999997,-3.381006007201214,-0.00000000001000000000046851
0.0006211874999999997,-3.4498352091559923,-0.000000000010000000000288978
0.0006241874999999996,-3.5174387010877557,-0.00000000001000000000010581
0.0006271874999999996,-3.5837924637977214,-0.000000000009999999999919008
0.0006301874999999996,-3.648872922109951,-0.000000000009999999999728773
0.0006331874999999995,-3.7126569532474942,-0.000000000009999999999534903
0.0006361874999999995,-3.775121895047804,-0.000000000009999999999337599
0.0006391874999999995,-3.8362455540144884,-0.000000000009999999999137064
0.0006421874999999994,-3.8960062132025697,-0.000000000009999999998933298
0.0006451874999999994,-3.954382639934393,-0.000000000009999999998726503
0.0006481874999999994,-4.011354093343511,-0.000000000009999999998516275
0.0006511874999999993,-4.0669003317437955,-0.000000000009999999998303421
0.0006541874999999993,-4.1210016198212385,-0.000000000009999999998087336
0.0006571874999999992,-4.173638735645795,-0.000000000009999999997868626
0.0006601874999999992,-4.224792977500849,-0.000000000009999999997646685
0.0006631874999999992,-4.274446170527848,-0.000000000009999999997422522
0.0006661874999999991,-4.322580673183738,-0.000000000009999999997195532
0.0006691874999999991,-4.369179383508925,-0.000000000009999999996965715
0.0006721874999999991,-4.414225745203513,-0.000000000009999999996733878
0.000675187499999999,-4.457703753509688,-0.000000000009999999996499416
0.000678187499999999,-4.499597960898123,-0.000000000009999999996262531
0.000681187499999999,-4.539893482556419,-0.000000000009999999996023626
0.0006841874999999989,-4.5785760016776,-0.0000000000099999999957825
0.0006871874999999989,-4.615631774546816,-0.000000000009999999995539354
0.0006901874999999989,-4.651047635424412,-0.000000000009999999995294188
0.0006931874999999988,-4.684811001223652,-0.000000000009999999995047205
0.0006961874999999988,-4.716909875981439,-0.000000000009999999994798405
0.0006991874999999987,-4.747332855120411,-0.000000000009999999994547787
0.0007021874999999987,-4.7760691295009465,-0.000000000009999999994295755
0.0007051874999999987,-4.803108489261586,-0.000000000009999999994042108
0.0007081874999999986,-4.8284413274465585,-0.000000000009999999993786845
0.0007111874999999986,-4.852058643419083,-0.000000000009999999993530775
0.0007141874999999986,-4.873952046059252,-0.000000000009999999993272685
0.0007171874999999985,-4.894113756745352,-0.000000000009999999993014191
0.0007201874999999985,-4.912536612117581,-0.000000000009999999992754081
0.0007231874999999985,-4.929214066623148,-0.000000000009999999992493164
0.0007261874999999984,-4.944140194841879,-0.000000000009999999992231843
0.0007291874999999984,-4.957309693591489,-0.000000000009999999991968906
0.0007321874999999984,-4.968717883811781,-0.000000000009999999991705565
0.0007351874999999983,-4.978360712227092,-0.00000000000999999999144182
0.0007381874999999983,-4.9862347527864,-0.000000000009999999991177268
0.0007411874999999982,-4.992337207880589,-0.000000000009999999990912312
0.0007441874999999982,-4.9966659093364205,-0.000000000009999999990646952
0.0007471874999999982,-4.99921931918688,-0.000000000009999999990381996
0.0007501874999999981,-4.999996530217604,-0.000000000009999999990116232
0.0007531874999999981,-4.998997266289217,-0.000000000009999999989850871
0.0007561874999999981,-4.996221882435431,-0.000000000009999999989585511
0.000759187499999998,-4.991671364736916,-0.000000000009999999989319747
0.000762187499999998,-4.985347329970944,-0.00000000000999999998905479
0.000765187499999998,-4.977252025036952,-0.000000000009999999988790238
0.0007681874999999979,-4.967388326158238,-0.000000000009999999988525686
0.0007711874999999979,-4.955759737860045,-0.000000000009999999988261941
0.0007741874999999979,-4.942370391724425,-0.000000000009999999987998197
0.0007771874999999978,-4.927225044922306,-0.000000000009999999987736068
0.0007801874999999978,-4.910329078523289,-0.000000000009999999987474343
0.0007831874999999978,-4.891688495583784,-0.00000000000999999998721383
0.0007861874999999977,-4.871309919014151,-0.00000000000999999998695372
0.0007891874999999977,-4.849200589225609,-0.000000000009999999986695226
0.0007921874999999976,-4.825368361557757,-0.00000000000999999998643754
0.0007951874999999976,-4.799821703487604,-0.000000000009999999986181065
0.0007981874999999976,-4.772569691621118,-0.000000000009999999985926206
0.0008011874999999975,-4.743622008468355,-0.000000000009999999985672963
0.0008041874999999975,-4.712988939003298,-0.00000000000999999998542073
0.0008071874999999975,-4.680681367009667,-0.000000000009999999985170313
0.0008101874999999974,-4.646710771213954,-0.000000000009999999984921715
0.0008131874999999974,-4.611089221207091,-0.000000000009999999984674732
0.0008161874999999974,-4.573829373156178,-0.00000000000999999998442997
0.0008191874999999973,-4.534944465307811,-0.000000000009999999984187229
0.0008221874999999973,-4.494448313284593,-0.000000000009999999983946506
0.0008251874999999973,-4.452355305176511,-0.0000000000099999999837074
0.0008281874999999972,-4.408680396428915,-0.000000000009999999983471322
0.0008311874999999972,-4.36343910452892,-0.000000000009999999983237061
0.0008341874999999971,-4.316647503492117,-0.000000000009999999983005225
0.0008371874999999971,-4.26832221815155,-0.000000000009999999982775811
0.0008401874999999971,-4.218480418250993,-0.000000000009999999982549023
0.000843187499999997,-4.167139812344624,-0.000000000009999999982325265
0.000846187499999997,-4.114318641505258,-0.000000000009999999982103929
0.000849187499999997,-4.0600356728433775,-0.000000000009999999981885421
0.0008521874999999969,-4.004310192839276,-0.00000000000999999998166974
0.0008551874999999969,-3.9471620004906542,-0.000000000009999999981456886
0.0008581874999999969,-3.888611400278135,-0.000000000009999999981247264
0.0008611874999999968,-3.82867919495118,-0.000000000009999999981040873
0.0008641874999999968,-3.7673866781369663,-0.00000000000999999998083751
0.0008671874999999968,-3.704755626774867,-0.00000000000999999998063738
0.0008701874999999967,-3.640808293379203,-0.000000000009999999980440682
0.0008731874999999967,-3.575567398133042,-0.000000000009999999980247418
0.0008761874999999967,-3.509056120815811,-0.000000000009999999980057384
0.0008791874999999966,-3.4412980925676395,-0.000000000009999999979870986
0.0008821874999999966,-3.372317387493325,-0.000000000009999999979688222
0.0008851874999999965,-3.302138514108922,-0.000000000009999999979509296
0.0008881874999999965,-3.230786406633978,-0.000000000009999999979333803
0.0008911874999999965,-3.1582864161325275,-0.000000000009999999979162349
0.0008941874999999964,-3.0846643015059794,-0.00000000000999999997899453
0.0008971874999999964,-3.0099462203410985,-0.00000000000999999997883075
0.0009001874999999964,-2.9341587196163452,-0.000000000009999999978670806
0.0009031874999999963,-2.8573287262698557,-0.000000000009999999978514902
0.0009061874999999963,-2.7794835376324296,-0.000000000009999999978363037
0.0009091874999999963,-2.700650811728922,-0.000000000009999999978215413
0.0009121874999999962,-2.620858557451471,-0.000000000009999999978072231
0.0009151874999999962,-2.5401351246080885,-0.000000000009999999977932685
0.0009181874999999962,-2.4585091938500856,-0.000000000009999999977797985
0.0009211874999999961,-2.3760097664819897,-0.000000000009999999977667325
0.0009241874999999961,-2.292666154157514,-0.000000000009999999977541209
0.000927187499999996,-2.208507968465266,-0.000000000009999999977419534
0.000930187499999996,-2.1235651104078945,-0.000000000009999999977302202
0.000933187499999996,-2.0378677597784005,-0.000000000009999999977189415
0.0009361874999999959,-1.9514463644374056,-0.000000000009999999977081069
0.0009391874999999959,-1.864331629495168,-0.000000000009999999976977469
0.0009421874999999959,-1.7765545064022055,-0.000000000009999999976878514
0.0009451874999999958,-1.6881461819523924,-0.000000000009999999976784104
0.0009481874999999958,-1.5991380672024391,-0.00000000000999999997669444
0.0009511874999999958,-1.5095617863116932,-0.000000000009999999976609419
0.0009541874999999957,-1.4194491653062278,-0.000000000009999999976529346
0.0009571874999999957,-1.3288322207711991,-0.000000000009999999976453919
0.0009601874999999957,-1.2377431484755264,-0.000000000009999999976383337
0.0009631874999999956,-1.1462143119328603,-0.000000000009999999976317604
0.0009661874999999956,-1.054278230902999,-0.000000000009999999976256767
0.0009691874999999956,-0.9619675698377684,-0.000000000009999999976200776
0.0009721874999999955,-0.8693151262754966,-0.000000000009999999976149683
0.0009751874999999955,-0.7763538191882056,-0.000000000009999999976103488
0.0009781874999999956,-0.6831166772856528,-0.000000000009999999976062341
0.0009811874999999955,-0.5896368272804058,-0.00000000000999999997602604
0.0009841874999999955,-0.4959474821180512,-0.000000000009999999975994688
0.0009871874999999954,-0.4020819291768125,-0.000000000009999999975968359
0.0009901874999999954,-0.308073518440698,-0.00000000000999999997594699
0.0009931874999999954,-0.21395565065040983,-0.000000000009999999975930632
0.0009961874999999953,-0.1197617654362207,-0.000000000009999999975919272
0.0009991874999999953,-0.02552532943703186,-0.000000000006272691094233729
0.0010021874999999953,0.06872017559016409,0.00000000013252930811903602
0.0010051874999999952,0.1629412646661921,0.0000000054350629458849375
0.0010081874999999952,0.25710446148674826,0.00000020754167324026214
0.0010111874999999952,0.35117631031637586,0.000007881152114409005
0.0010141874999999951,0.445123387875111,0.0002946274352948854
0.001017187499999995,0.5389123152136418,0.008165073005387833
0.001020187499999995,0.6325097695726717,0.053259261560433736
0.001023187499999995,0.7258824962223422,0.1246406237084694
0.001026187499999995,0.8189973202774804,0.20489837047540035
0.001029187499999995,0.9118211584844762,0.2888418429013817
0.001032187499999995,1.0043210309756065,0.37461644925638177
0.0010351874999999949,1.0964640729866246,0.4613719370894567
0.0010381874999999948,1.1882175465334535,0.5486417464466931
0.0010411874999999948,1.279548852043837,0.6361469393747092
0.0010441874999999948,1.3704255399398124,0.7236895391163153
0.0010471874999999947,1.4608153221668903,0.8111294648058109
0.0010501874999999947,1.5506860836658465,0.898358611464437
0.0010531874999999947,1.640005893783051,0.9852895610385229
0.0010561874999999946,1.7287430176152805,1.0718488697016715
0.0010591874999999946,1.8168659272849608,1.1579728899350925
0.0010621874999999946,1.9043433131418983,1.2436050657730442
0.0010651874999999945,1.991144094887432,1.3286941225087094
0.0010681874999999945,2.07723743261712,1.4131928202334556
0.0010711874999999945,2.1625927377780103,1.4970570744905767
0.0010741874999999944,2.2471796840366083,1.5802453227932436
0.0010771874999999944,2.33096821805368,1.662718059926315
0.0010801874999999943,2.413928570162057,1.744437491676943
0.0010831874999999943,2.4960312649436616,1.8253672732921098
0.0010861874999999943,2.5772471317019785,1.9054723096138448
0.0010891874999999942,2.6575473148262683,1.9847186008190518
0.0010921874999999942,2.736903284043826,2.0630731223570016
0.0010951874999999942,2.815286844556651,2.1405037308590025
